+-------+-----------+-----------------------------------------------+--------+
|   #   | Thread    |                      Song                     |  Time  |
|  8117 | Thread-3  |                     望江亭                    | 0.2920 |
|  8118 | Thread-9  |                Missing_You(MTV)               | 0.2920 |
|  8119 | Thread-9  |                  为什么还不来                 | 0.2919 |
|  8120 | Thread-2  |              黄河边上两个老乡对唱             | 0.2919 |
|  8121 | Thread-3  |               玩够了没有(演唱会)              | 0.2919 |
|  8122 | Thread-1  |                    蓝色探戈                   | 0.2919 |
|  8123 | Thread-8  |                我只是你的好朋友               | 0.2919 |
|  8124 | Thread-6  |                      站台                     | 0.2919 |
|  8125 | Thread-2  |                  不确定(MTV)                  | 0.2919 |
|  8126 | Thread-10 |                    我怀念的                   | 0.2919 |
|  8127 | Thread-4  |                   我们的梦想                  | 0.2919 |
|  8128 | Thread-10 |                爱情现金卡(MTV)                | 0.2919 |
|  8129 | Thread-3  |                蓝天上飞过跑马云               | 0.2918 |
|  8130 | Thread-3  |                    花式爱情                   | 0.2918 |
|  8131 | Thread-3  |                 都是你的(MTV)                 | 0.2917 |
|  8132 | Thread-1  |                   亚德里亚海                  | 0.2916 |
|  8133 | Thread-4  |                    温馨的家                   | 0.2916 |
|  8134 | Thread-10 |                    再别康桥                   | 0.2916 |
|  8135 | Thread-2  |                    无法割舍                   | 0.2916 |
|  8136 | Thread-9  |                   我的歌声里                  | 0.2915 |
|  8137 | Thread-2  |             龙江颂-一轮红日照胸间             | 0.2915 |
|  8138 | Thread-10 |                   孤单情人节                  | 0.2915 |
|  8139 | Thread-8  |                    头也不回                   | 0.2915 |
|  8140 | Thread-7  |                  不要让我难过                 | 0.2915 |
|  8141 | Thread-2  |                  该走的都走吧                 | 0.2915 |
|  8142 | Thread-1  |                    再见天堂                   | 0.2915 |
|  8143 | Thread-4  |                 童年的梦(MTV)                 | 0.2915 |
|  8144 | Thread-5  |                 欢迎你到北京来                | 0.2914 |
|  8145 | Thread-5  |                   但愿花常在                  | 0.2914 |
|  8146 | Thread-6  |                   梨花又开放                  | 0.2914 |
|  8147 | Thread-9  |                  一生情一生还                 | 0.2914 |
|  8148 | Thread-6  |                    爱的好累                   | 0.2913 |
|  8149 | Thread-1  |                    恋曲1999                   | 0.2913 |
|  8150 | Thread-10 |                    烟雨濛濛                   | 0.2913 |
|  8151 | Thread-7  |                    后悔了吧                   | 0.2911 |
|  8152 | Thread-8  |                      煎熬                     | 0.2911 |
|  8153 | Thread-4  |                     猜不透                    | 0.2911 |
|  8154 | Thread-4  |                     晚安曲                    | 0.2911 |
|  8155 | Thread-10 |                  女人心(MTV)                  | 0.2911 |
|  8156 | Thread-7  |                    死而无憾                   | 0.2910 |
|  8157 | Thread-3  |                     天仙梦                    | 0.2910 |
|  8158 | Thread-4  |                     草原情                    | 0.2910 |
|  8159 | Thread-1  |                     我等你                    | 0.2910 |
|  8160 | Thread-9  |                 草原之夜(MTV)                 | 0.2910 |
|  8161 | Thread-8  |                    四个愿望                   | 0.2909 |
|  8162 | Thread-5  |               我是眞的付出我的爱              | 0.2909 |
|  8163 | Thread-2  |                Beautiful_Light                | 0.2909 |
|  8164 | Thread-8  |                   带我去月球                  | 0.2909 |
|  8165 | Thread-1  |                     好兄弟                    | 0.2908 |
|  8166 | Thread-6  |                    恋曲1980                   | 0.2908 |
|  8167 | Thread-10 |                   闪亮的日子                  | 0.2908 |
|  8168 | Thread-9  |                    中国母亲                   | 0.2908 |
|  8169 | Thread-2  |           难忘的岁月难忘的你(演唱会)          | 0.2907 |
|  8170 | Thread-3  |                   思念(MTV)                   | 0.2907 |
|  8171 | Thread-7  |                   不要再想她                  | 0.2907 |
|  8172 | Thread-7  |                   唯一(MTV)                   | 0.2906 |
|  8173 | Thread-9  |                   快乐快烧坏                  | 0.2906 |
|  8174 | Thread-6  |                    寻水的鱼                   | 0.2906 |
|  8175 | Thread-7  |               哦想我是真的爱上你              | 0.2906 |
|  8176 | Thread-4  |                    靠近一点                   | 0.2905 |
|  8177 | Thread-4  |                     我愿意                    | 0.2905 |
|  8178 | Thread-4  |                     知心话                    | 0.2905 |
|  8179 | Thread-10 |                  下辈子再爱你                 | 0.2905 |
|  8180 | Thread-5  |                    不想又想                   | 0.2905 |
|  8181 | Thread-5  |                我真的不想再难过               | 0.2905 |
|  8182 | Thread-3  |                    金玉良言                   | 0.2905 |
|  8183 | Thread-5  |                      谣言                     | 0.2905 |
|  8184 | Thread-4  |                   青春的边缘                  | 0.2905 |
|  8185 | Thread-5  |                    笨鸟慢飞                   | 0.2904 |
|  8186 | Thread-8  |                   把他换作你                  | 0.2904 |
|  8187 | Thread-2  |              采茶扑蝶-恰恰恰(MTV)             | 0.2904 |
|  8188 | Thread-6  |                  有一天(MTV)                  | 0.2904 |
|  8189 | Thread-1  |                    草原牧歌                   | 0.2904 |
|  8190 | Thread-9  |                十送红军(演唱会)               | 0.2903 |
|  8191 | Thread-3  |                 侗家姑娘爱唱歌                | 0.2903 |
|  8192 | Thread-4  |                      姐姐                     | 0.2903 |
|  8193 | Thread-2  |                      解剖                     | 0.2902 |
|  8194 | Thread-10 |                    爱爱爱爱                   | 0.2902 |
|  8195 | Thread-7  |                      桂林                     | 0.2902 |
|  8196 | Thread-4  |                  如果再爱一次                 | 0.2901 |
|  8197 | Thread-10 |                   外套(MTV)                   | 0.2901 |
|  8198 | Thread-4  |               草原我的情人(MTV)               | 0.2901 |
|  8199 | Thread-4  |                     女汉子                    | 0.2900 |
|  8200 | Thread-7  |                      大哥                     | 0.2900 |
|  8201 | Thread-9  |                 我的爱伤害了谁                | 0.2899 |
|  8202 | Thread-8  |                   认床(MTV)                   | 0.2899 |
|  8203 | Thread-7  |                   玫瑰花又开                  | 0.2899 |
|  8204 | Thread-4  |                    红色嫁衣                   | 0.2898 |
|  8205 | Thread-3  |                 其实我不想分开                | 0.2898 |
|  8206 | Thread-4  |                    羌寨恋曲                   | 0.2898 |
|  8207 | Thread-10 |                   微小的失落                  | 0.2896 |
|  8208 | Thread-4  |                       她                      | 0.2896 |
|  8209 | Thread-7  |                 只要守住你的美                | 0.2896 |
|  8210 | Thread-1  |                 我要飞翔(高清)                | 0.2894 |
|  8211 | Thread-6  |                   留下来好吗                  | 0.2894 |
|  8212 | Thread-1  |                      卓玛                     | 0.2894 |
|  8213 | Thread-4  |                    又是黄昏                   | 0.2894 |
|  8214 | Thread-10 |                      计较                     | 0.2894 |
|  8215 | Thread-1  |                 那一瞬间(MTV)                 | 0.2893 |
|  8216 | Thread-4  |                    情定380                    | 0.2892 |
|  8217 | Thread-5  |                    角落之歌                   | 0.2892 |
|  8218 | Thread-9  |                   飞翔的翅膀                  | 0.2892 |
|  8219 | Thread-3  |                爱了就沉伦(MTV)                | 0.2891 |
|  8220 | Thread-3  |                     好兄弟                    | 0.2891 |
|  8221 | Thread-8  |                 可不可以不想你                | 0.2891 |
|  8222 | Thread-3  |                 明天还是要继续                | 0.2891 |
|  8223 | Thread-10 |                      麻醉                     | 0.2891 |
|  8224 | Thread-1  |                  我们俩(MTV)                  | 0.2891 |
|  8225 | Thread-3  |              今生有缘遇上你(MTV)              | 0.2891 |
|  8226 | Thread-3  |                 雨后天空(MTV)                 | 0.2890 |
|  8227 | Thread-7  |               我们终将逝去的青春              | 0.2890 |
|  8228 | Thread-1  |              听说爱情回来过(MTV)              | 0.2889 |
|  8229 | Thread-2  |                 樱花彩虹(MTV)                 | 0.2889 |
|  8230 | Thread-6  |               请假装你会舍不得我              | 0.2889 |
|  8231 | Thread-7  |                   情人节的吻                  | 0.2889 |
|  8232 | Thread-10 |                      2013                     | 0.2889 |
|  8233 | Thread-9  |                   感受中国梦                  | 0.2888 |
|  8234 | Thread-9  |                    故乡无情                   | 0.2888 |
|  8235 | Thread-7  |                  大板城的姑娘                 | 0.2888 |
|  8236 | Thread-4  |              1314的誓言2013来见证             | 0.2888 |
|  8237 | Thread-6  |                 滚滚长江东逝水                | 0.2888 |
|  8238 | Thread-7  |                爱天空幻想(高清)               | 0.2887 |
|  8239 | Thread-3  |               将酒宴摆至聚义厅上              | 0.2887 |
|  8240 | Thread-6  |              你怎么可以安心的睡着             | 0.2887 |
|  8241 | Thread-7  |                     高姿态                    | 0.2886 |
|  8242 | Thread-10 |                   千里送京娘                  | 0.2886 |
|  8243 | Thread-8  |                和你在一起(高清)               | 0.2886 |
|  8244 | Thread-3  |                   纳西姑娘美                  | 0.2886 |
|  8245 | Thread-10 |                   只要爱上你                  | 0.2886 |
|  8246 | Thread-2  |                 隔山唱歌山答应                | 0.2885 |
|  8247 | Thread-9  |                     跳春光                    | 0.2885 |
|  8248 | Thread-5  |                     枕边书                    | 0.2885 |
|  8249 | Thread-9  |                 稀有动物(MTV)                 | 0.2885 |
|  8250 | Thread-6  |                   小草(高清)                  | 0.2884 |
|  8251 | Thread-2  |                    蝴蝶飞飞                   | 0.2884 |
|  8252 | Thread-3  |                     一个人                    | 0.2884 |
|  8253 | Thread-2  |              清粼粼水来蓝莹莹的天             | 0.2884 |
|  8254 | Thread-4  |                    十二月调                   | 0.2884 |
|  8255 | Thread-4  |                别再对爱说无所谓               | 0.2883 |
|  8256 | Thread-3  |                      出站                     | 0.2883 |
|  8257 | Thread-6  |                    爱你不悔                   | 0.2883 |
|  8258 | Thread-2  |                  我在断桥等你                 | 0.2882 |
|  8259 | Thread-10 |                     黄河人                    | 0.2882 |
|  8260 | Thread-1  |                  亲爱的想你啦                 | 0.2882 |
|  8261 | Thread-8  |                 大理茶花等你来                | 0.2881 |
|  8262 | Thread-6  |                   印象武夷山                  | 0.2881 |
|  8263 | Thread-9  |                    我需要爱                   | 0.2881 |
|  8264 | Thread-3  |                     一点点                    | 0.2881 |
|  8265 | Thread-5  |                镜子联想曲(MTV)                | 0.2881 |
|  8266 | Thread-10 |                 黑色翅膀(MTV)                 | 0.2880 |
|  8267 | Thread-3  |                      出水                     | 0.2880 |
|  8268 | Thread-4  |            别在我离开之前离开(MTV)            | 0.2880 |
|  8269 | Thread-1  |                   塔里的爱情                  | 0.2879 |
|  8270 | Thread-9  |                     一家人                    | 0.2879 |
|  8271 | Thread-2  |              风风雨雨我们牵手走过             | 0.2879 |
|  8272 | Thread-10 |                  知己(演唱会)                 | 0.2879 |
|  8273 | Thread-9  |                    情暖童心                   | 0.2879 |
|  8274 | Thread-2  |                  我是一条小河                 | 0.2878 |
|  8275 | Thread-10 |                 爱上负心的女人                | 0.2878 |
|  8276 | Thread-2  |                  手心里的温柔                 | 0.2878 |
|  8277 | Thread-8  |                   宁可让我苦                  | 0.2878 |
|  8278 | Thread-7  |                    等你上线                   | 0.2878 |
|  8279 | Thread-10 |                     大小姐                    | 0.2878 |
|  8280 | Thread-8  |                     单细胞                    | 0.2878 |
|  8281 | Thread-2  |                      母亲                     | 0.2877 |
|  8282 | Thread-8  |                   告别爱的夏                  | 0.2876 |
|  8283 | Thread-1  |                爱已到底(演唱会)               | 0.2876 |
|  8284 | Thread-6  |                 Good_Love(MTV)                | 0.2876 |
|  8285 | Thread-8  |                      彩虹                     | 0.2875 |
|  8286 | Thread-9  |                   这是我故乡                  | 0.2875 |
|  8287 | Thread-9  |                    一支独秀                   | 0.2874 |
|  8288 | Thread-9  |                     读书郎                    | 0.2874 |
|  8289 | Thread-10 |                      花旦                     | 0.2874 |
|  8290 | Thread-6  |                  遇见(演唱会)                 | 0.2873 |
|  8291 | Thread-7  |                   因为我在乎                  | 0.2873 |
|  8292 | Thread-7  |                 我的情人犯了错                | 0.2873 |
|  8293 | Thread-6  |                     月老说                    | 0.2873 |
|  8294 | Thread-2  |                    美丽中国                   | 0.2873 |
|  8295 | Thread-10 |                  我们爱这个错                 | 0.2873 |
|  8296 | Thread-3  |                     喜欢你                    | 0.2873 |
|  8297 | Thread-9  |                      友爱                     | 0.2872 |
|  8298 | Thread-3  |                    天上人间                   | 0.2872 |
|  8299 | Thread-6  |                一月思念眉间若蹙               | 0.2871 |
|  8300 | Thread-8  |                驾照看一下(MTV)                | 0.2871 |
|  8301 | Thread-2  |                    午夜玫瑰                   | 0.2870 |
|  8302 | Thread-5  |                    红尘痴恋                   | 0.2870 |
|  8303 | Thread-4  |                   爱刚刚开始                  | 0.2870 |
|  8304 | Thread-1  |                    梦在想我                   | 0.2870 |
|  8305 | Thread-6  |                   快乐向前走                  | 0.2870 |
|  8306 | Thread-3  |                    我的花儿                   | 0.2870 |
|  8307 | Thread-2  |                    回家路上                   | 0.2870 |
|  8308 | Thread-1  |                   永远记得你                  | 0.2869 |
|  8309 | Thread-4  |                  老夫妇(MTV)                  | 0.2869 |
|  8310 | Thread-5  |                     醉苗乡                    | 0.2869 |
|  8311 | Thread-1  |                舍不得你走(MTV)                | 0.2868 |
|  8312 | Thread-1  |                 为你-故事情节                 | 0.2868 |
|  8313 | Thread-6  |                   想念是笨的                  | 0.2868 |
|  8314 | Thread-3  |                    牧场飘香                   | 0.2868 |
|  8315 | Thread-7  |                      蜗牛                     | 0.2868 |
|  8316 | Thread-4  |                 小村之恋(MTV)                 | 0.2868 |
|  8317 | Thread-8  |                   欢乐庆团圆                  | 0.2867 |
|  8318 | Thread-1  |                 当我们开始旅行                | 0.2867 |
|  8319 | Thread-1  |                   伤心太平洋                  | 0.2866 |
|  8320 | Thread-4  |             你到底让我等到什么时候            | 0.2866 |
|  8321 | Thread-4  |                    团团圆圆                   | 0.2866 |
|  8322 | Thread-2  |                     小泥鳅                    | 0.2866 |
|  8323 | Thread-7  |                    我们的歌                   | 0.2866 |
|  8324 | Thread-6  |                   山里的日子                  | 0.2865 |
|  8325 | Thread-4  |                      过客                     | 0.2865 |
|  8326 | Thread-5  |                    暗恋猫咪                   | 0.2865 |
|  8327 | Thread-1  |                      燃烧                     | 0.2865 |
|  8328 | Thread-5  |                   说好了不哭                  | 0.2865 |
|  8329 | Thread-10 |                    漫步旅行                   | 0.2865 |
|  8330 | Thread-10 |            站在左岸想右岸的你(MTV)            | 0.2864 |
|  8331 | Thread-10 |                    青藏高原                   | 0.2863 |
|  8332 | Thread-5  |                   乡间的小路                  | 0.2862 |
|  8333 | Thread-10 |                 姐妹情深(MTV)                 | 0.2862 |
|  8334 | Thread-5  |                    倚天剑雨                   | 0.2862 |
|  8335 | Thread-9  |                 时光静止在夏天                | 0.2862 |
|  8336 | Thread-1  |                      说爱                     | 0.2862 |
|  8337 | Thread-1  |                     咿嘿样                    | 0.2862 |
|  8338 | Thread-7  |                   山地小姑娘                  | 0.2861 |
|  8339 | Thread-10 |                    爱到最后                   | 0.2861 |
|  8340 | Thread-1  |                 山南山北乐陶陶                | 0.2860 |
|  8341 | Thread-9  |                   可爱的祖国                  | 0.2860 |
|  8342 | Thread-9  |                    中国画卷                   | 0.2860 |
|  8343 | Thread-6  |               用一千双手臂拥抱你              | 0.2860 |
|  8344 | Thread-9  |                    九寨之恋                   | 0.2860 |
|  8345 | Thread-8  |                       她                      | 0.2859 |
|  8346 | Thread-1  |                  妹妹我的宝贝                 | 0.2859 |
|  8347 | Thread-7  |                  军歌美军歌亮                 | 0.2859 |
|  8348 | Thread-4  |                    相遇以后                   | 0.2859 |
|  8349 | Thread-3  |                   温柔的晚安                  | 0.2859 |
|  8350 | Thread-7  |                    风吹麦浪                   | 0.2859 |
|  8351 | Thread-8  |                   弯弯的月亮                  | 0.2858 |
|  8352 | Thread-8  |                    城市劣狼                   | 0.2858 |
|  8353 | Thread-1  |                      忘记                     | 0.2858 |
|  8354 | Thread-10 |                当微笑轻轻你的心               | 0.2858 |
|  8355 | Thread-10 |                    国王游戏                   | 0.2856 |
|  8356 | Thread-1  |                  我(我为歌狂)                 | 0.2856 |
|  8357 | Thread-10 |                   黄叶舞秋风                  | 0.2856 |
|  8358 | Thread-7  |                   灰色的逃脱                  | 0.2856 |
|  8359 | Thread-5  |             我爱上了你你却伤透了我            | 0.2855 |
|  8360 | Thread-8  |                    侬本痴情                   | 0.2855 |
|  8361 | Thread-2  |               Mr焦糖&Miss玛奇朵               | 0.2855 |
|  8362 | Thread-3  |                   崖畔上开花                  | 0.2854 |
|  8363 | Thread-4  |                  分送寂寞和爱                 | 0.2854 |
|  8364 | Thread-4  |                     红梅赞                    | 0.2854 |
|  8365 | Thread-2  |                   泡沫(MTV)                   | 0.2853 |
|  8366 | Thread-7  |                    我们的爱                   | 0.2853 |
|  8367 | Thread-4  |                      盛開                     | 0.2852 |
|  8368 | Thread-4  |                   男人的柔情                  | 0.2852 |
|  8369 | Thread-1  |                    这就是爱                   | 0.2852 |
|  8370 | Thread-8  |                    别离家乡                   | 0.2852 |
|  8371 | Thread-8  |                    包公赔情                   | 0.2852 |
|  8372 | Thread-3  |                   Angel拜托                   | 0.2851 |
|  8373 | Thread-5  |              不要用我的爱来伤害我             | 0.2851 |
|  8374 | Thread-5  |                青春万岁(FLASH)                | 0.2851 |
|  8375 | Thread-2  |                     补破网                    | 0.2850 |
|  8376 | Thread-4  |                  吻别(演唱会)                 | 0.2850 |
|  8377 | Thread-1  |                  Up_4_U(MTV)                  | 0.2850 |
|  8378 | Thread-6  |                    想听的话                   | 0.2850 |
|  8379 | Thread-8  |                 怀念战友(MTV)                 | 0.2850 |
|  8380 | Thread-9  |                    心未变过                   | 0.2849 |
|  8381 | Thread-8  |                    顺风珍重                   | 0.2849 |
|  8382 | Thread-7  |                  你幸福我祝福                 | 0.2849 |
|  8383 | Thread-8  |                   挑逗(MTV)                   | 0.2848 |
|  8384 | Thread-4  |                 忘不了的兄弟情                | 0.2848 |
|  8385 | Thread-3  |                 交换心情(MTV)                 | 0.2847 |
|  8386 | Thread-1  |                    最好结局                   | 0.2845 |
|  8387 | Thread-7  |                   失败的man                   | 0.2845 |
|  8388 | Thread-7  |                    就是爱你                   | 0.2845 |
|  8389 | Thread-6  |                 泪干以后我不哭                | 0.2845 |
|  8390 | Thread-1  |                    友谊万岁                   | 0.2845 |
|  8391 | Thread-10 |                     自己人                    | 0.2844 |
|  8392 | Thread-8  |              So_Don_T_Stop向前冲              | 0.2843 |
|  8393 | Thread-6  |                     向前冲                    | 0.2843 |
|  8394 | Thread-2  |                    美(MTV)                    | 0.2843 |
|  8395 | Thread-3  |                  那一天(MTV)                  | 0.2843 |
|  8396 | Thread-2  |                    人民军队                   | 0.2843 |
|  8397 | Thread-9  |             如果你不爱我请让我单飞            | 0.2841 |
|  8398 | Thread-7  |                     还有梦                    | 0.2841 |
|  8399 | Thread-9  |                    网络爱情                   | 0.2841 |
|  8400 | Thread-2  |                     小木马                    | 0.2841 |
|  8401 | Thread-5  |                  偶尔还会难过                 | 0.2840 |
|  8402 | Thread-7  |                   爱上水仙花                  | 0.2840 |
|  8403 | Thread-1  |                    瑜言又止                   | 0.2840 |
|  8404 | Thread-1  |                    别哭别哭                   | 0.2840 |
|  8405 | Thread-2  |                老鼠开会(演唱会)               | 0.2840 |
|  8406 | Thread-8  |             舞曲86-迪斯科(欣赏版)             | 0.2840 |
|  8407 | Thread-2  |                   山腰上的家                  | 0.2839 |
|  8408 | Thread-6  |                   爸爸(MTV)                   | 0.2839 |
|  8409 | Thread-7  |                   谁让我流泪                  | 0.2839 |
|  8410 | Thread-5  |                   祈许(MTV)                   | 0.2839 |
|  8411 | Thread-3  |                 我不快乐(MTV)                 | 0.2838 |
|  8412 | Thread-2  |                    纯属虚构                   | 0.2838 |
|  8413 | Thread-3  |                   距离的拥抱                  | 0.2838 |
|  8414 | Thread-1  |                    风尚征程                   | 0.2838 |
|  8415 | Thread-7  |                 青空行(FLASH)                 | 0.2838 |
|  8416 | Thread-6  |                   鞭炮(MTV)                   | 0.2837 |
|  8417 | Thread-5  |                  等我的那一天                 | 0.2837 |
|  8418 | Thread-5  |                      无奈                     | 0.2837 |
|  8419 | Thread-4  |                   明日君再来                  | 0.2837 |
|  8420 | Thread-9  |                碎心电话亭(MTV)                | 0.2837 |
|  8421 | Thread-10 |               我真的好想好好爱你              | 0.2837 |
|  8422 | Thread-8  |                    说到做到                   | 0.2836 |
|  8423 | Thread-7  |                     流浪歌                    | 0.2836 |
|  8424 | Thread-3  |                     月姑娘                    | 0.2836 |
|  8425 | Thread-6  |                   结婚那么贵                  | 0.2836 |
|  8426 | Thread-3  |             一曲相思情未了(非原人)            | 0.2836 |
|  8427 | Thread-10 |                   折翼的天使                  | 0.2836 |
|  8428 | Thread-7  |                   梦里的校园                  | 0.2836 |
|  8429 | Thread-9  |                   等你来草原                  | 0.2835 |
|  8430 | Thread-9  |         Nevertoo_Young_To_Rock_N_Roll         | 0.2835 |
|  8431 | Thread-10 |                   党旗更鲜艳                  | 0.2835 |
|  8432 | Thread-2  |              如果你不爱我就放了我             | 0.2835 |
|  8433 | Thread-6  |               当你孤单你会想起谁              | 0.2834 |
|  8434 | Thread-4  |                   我手心的光                  | 0.2834 |
|  8435 | Thread-1  |                  不要让我难过                 | 0.2834 |
|  8436 | Thread-2  |               我有一个强大的祖国              | 0.2834 |
|  8437 | Thread-6  |                  草原上的骏马                 | 0.2833 |
|  8438 | Thread-1  |                   我的憨哥哥                  | 0.2833 |
|  8439 | Thread-6  |                     小螳螂                    | 0.2833 |
|  8440 | Thread-7  |                    我要回家                   | 0.2832 |
|  8441 | Thread-7  |                     我多想                    | 0.2832 |
|  8442 | Thread-8  |                    热情回来                   | 0.2832 |
|  8443 | Thread-9  |                    只要有你                   | 0.2832 |
|  8444 | Thread-8  |                 土家儿童迎客歌                | 0.2832 |
|  8445 | Thread-2  |                  断了(演唱会)                 | 0.2832 |
|  8446 | Thread-7  |                   天使的翅膀                  | 0.2831 |
|  8447 | Thread-2  |                     绝情丹                    | 0.2831 |
|  8448 | Thread-3  |                     冷却了                    | 0.2831 |
|  8449 | Thread-1  |                    哭不出来                   | 0.2831 |
|  8450 | Thread-3  |                    笑一个吧                   | 0.2830 |
|  8451 | Thread-7  |                   怀念的故乡                  | 0.2830 |
|  8452 | Thread-7  |            他伤了你的心才想起我是谁           | 0.2829 |
|  8453 | Thread-2  |                   对你爱不完                  | 0.2829 |
|  8454 | Thread-9  |                    千言万语                   | 0.2829 |
|  8455 | Thread-1  |               父亲的草原母亲的河              | 0.2829 |
|  8456 | Thread-5  |                   醉我一千年                  | 0.2827 |
|  8457 | Thread-2  |                  开金扇(MTV)                  | 0.2827 |
|  8458 | Thread-1  |                    出人头地                   | 0.2827 |
|  8459 | Thread-4  |             你看你看月亮的脸(MTV)             | 0.2826 |
|  8460 | Thread-10 |                 若你真的有想过                | 0.2826 |
|  8461 | Thread-3  |                    生命之杯                   | 0.2825 |
|  8462 | Thread-3  |                      驼铃                     | 0.2825 |
|  8463 | Thread-1  |                   一千零一夜                  | 0.2825 |
|  8464 | Thread-8  |           玩六合彩为了包二奶(演唱会)          | 0.2825 |
|  8465 | Thread-5  |                  分手不做朋友                 | 0.2824 |
|  8466 | Thread-9  |                     自由港                    | 0.2824 |
|  8467 | Thread-6  |                      祝捷                     | 0.2824 |
|  8468 | Thread-4  |                    快乐人生                   | 0.2824 |
|  8469 | Thread-8  |                怎么会狠心伤害我               | 0.2823 |
|  8470 | Thread-3  |                   国画(MTV)                   | 0.2823 |
|  8471 | Thread-5  |                就让我爱你这一回               | 0.2822 |
|  8472 | Thread-9  |                   无奈地红尘                  | 0.2822 |
|  8473 | Thread-1  |                     走四方                    | 0.2822 |
|  8474 | Thread-6  |                   分手在雨夜                  | 0.2822 |
|  8475 | Thread-5  |               天台的月光(影视剧)              | 0.2822 |
|  8476 | Thread-10 |                     啊故乡                    | 0.2822 |
|  8477 | Thread-10 |                    牧马少年                   | 0.2822 |
|  8478 | Thread-6  |                  驼铃梦坡恋歌                 | 0.2821 |
|  8479 | Thread-1  |                  孩子气的理由                 | 0.2821 |
|  8480 | Thread-10 |                   想的全是你                  | 0.2821 |
|  8481 | Thread-9  |                  来不及说爱你                 | 0.2821 |
|  8482 | Thread-9  |                  野菊花(MTV)                  | 0.2821 |
|  8483 | Thread-3  |                    爱如云烟                   | 0.2820 |
|  8484 | Thread-5  |                     小时候                    | 0.2820 |
|  8485 | Thread-10 |                   小小的童话                  | 0.2820 |
|  8486 | Thread-2  |                  不死心(MTV)                  | 0.2820 |
|  8487 | Thread-1  |                     诉衷情                    | 0.2819 |
|  8488 | Thread-8  |                 隔山唱歌山答应                | 0.2819 |
|  8489 | Thread-3  |                      恭喜                     | 0.2819 |
|  8490 | Thread-3  |                午夜的时候(MTV)                | 0.2819 |
|  8491 | Thread-5  |               忘掉你曾给我的伤害              | 0.2818 |
|  8492 | Thread-8  |                 博尔塔拉的离别                | 0.2818 |
|  8493 | Thread-2  |                      回避                     | 0.2818 |
|  8494 | Thread-8  |                       吻                      | 0.2818 |
|  8495 | Thread-6  |               99中文串烧慢摇71分              | 0.2817 |
|  8496 | Thread-1  |                     凯旋歌                    | 0.2817 |
|  8497 | Thread-1  |                 男人帮(演唱会)                | 0.2817 |
|  8498 | Thread-8  |                   第一千滴泪                  | 0.2817 |
|  8499 | Thread-6  |                    一枝玉钗                   | 0.2817 |
|  8500 | Thread-1  |                   雨季请开窗                  | 0.2817 |
|  8501 | Thread-2  |                     兰亭序                    | 0.2817 |
|  8502 | Thread-2  |                    温柔一刀                   | 0.2817 |
|  8503 | Thread-9  |                 嫁给我吧(MTV)                 | 0.2817 |
|  8504 | Thread-4  |                朋友是天朋友是地               | 0.2816 |
|  8505 | Thread-8  |                   好好爱一场                  | 0.2816 |
|  8506 | Thread-10 |                    单身旅行                   | 0.2816 |
|  8507 | Thread-9  |                    对你讨好                   | 0.2816 |
|  8508 | Thread-9  |                 你是我心底的伤                | 0.2815 |
|  8509 | Thread-6  |                其实你不懂我的心               | 0.2815 |
|  8510 | Thread-10 |                 旧恨未消新仇添                | 0.2815 |
|  8511 | Thread-9  |                       街                      | 0.2814 |
|  8512 | Thread-7  |                     解脱了                    | 0.2814 |
|  8513 | Thread-7  |                  方向感(MTV)                  | 0.2814 |
|  8514 | Thread-9  |                    百花齐放                   | 0.2814 |
|  8515 | Thread-4  |                爱你爱得没有理由               | 0.2814 |
|  8516 | Thread-10 |                    真情真爱                   | 0.2814 |
|  8517 | Thread-4  |                我的世界有你陪着               | 0.2813 |
|  8518 | Thread-1  |                    皇后骑士                   | 0.2813 |
|  8519 | Thread-3  |                   恋歌大山包                  | 0.2813 |
|  8520 | Thread-4  |                      宝贝                     | 0.2812 |
|  8521 | Thread-10 |                  让你飞(高清)                 | 0.2812 |
|  8522 | Thread-4  |                       结                      | 0.2812 |
|  8523 | Thread-3  |                    落叶飘飘                   | 0.2812 |
|  8524 | Thread-4  |                 有谁知我此时情                | 0.2811 |
|  8525 | Thread-5  |                 爱如潮水(MTV)                 | 0.2811 |
|  8526 | Thread-3  |                      酒歌                     | 0.2811 |
|  8527 | Thread-8  |                小小少年郎(MTV)                | 0.2811 |
|  8528 | Thread-8  |                   重归苏联托                  | 0.2811 |
|  8529 | Thread-3  |                   熄灭的爱火                  | 0.2810 |
|  8530 | Thread-9  |                     么么哒                    | 0.2809 |
|  8531 | Thread-9  |                    猪都笑了                   | 0.2809 |
|  8532 | Thread-3  |                  新兵连的一天                 | 0.2809 |
|  8533 | Thread-1  |                 我站在幸福旁边                | 0.2809 |
|  8534 | Thread-10 |                 听说爱情回来过                | 0.2809 |
|  8535 | Thread-5  |                我和幸福有个约定               | 0.2808 |
|  8536 | Thread-5  |                   come_to_me                  | 0.2808 |
|  8537 | Thread-10 |                     诀别夜                    | 0.2808 |
|  8538 | Thread-6  |                   寻找茱丽叶                  | 0.2808 |
|  8539 | Thread-10 |                    牵手一生                   | 0.2807 |
|  8540 | Thread-1  |                    我不想走                   | 0.2807 |
|  8541 | Thread-2  |                  最爱的那个人                 | 0.2807 |
|  8542 | Thread-6  |                   想要认识你                  | 0.2807 |
